DATE, EX_NUM, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD, LOW_RANK_ITE, APF_METHOD, APF_ITE, BOOL_LOG, SYLVESTER_MATRIX_VARIANT, GCD_METHODM, METHOD_NAME, DECONVOLUTION_METHOD HX, DECONVOLUTION_METHOD WX, DECONVOLUTION_PREPROC, FORWARD_ERROR, BACKWARD_ERROR, ERROR_FX, ERROR_HX, ERROR_WX 
20-Jan-2018 13:26:41,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,4.046321e-10,5.597383e-10,3.536384e-10,4.650872e-10,1.508238e-10
20-Jan-2018 13:26:45,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.129995e-10,5.702524e-10,3.536384e-10,4.606754e-10,1.543371e-10
20-Jan-2018 13:26:48,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.693767e-11,4.103974e-10,3.536384e-10,1.422699e-10,1.050408e-10
20-Jan-2018 13:26:50,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,4.603414e-10,9.754308e-10,3.536384e-10,5.396723e-10,2.976090e-10
20-Jan-2018 13:26:54,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.693752e-11,4.103966e-10,3.536384e-10,1.422699e-10,1.050406e-10
20-Jan-2018 13:26:57,7,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,4.969950e-10,1.021451e-09,3.536384e-10,5.396723e-10,3.147164e-10
20-Jan-2018 13:27:18,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.711384e-08,1.088392e-07,4.513097e-08,4.282704e-08,2.825768e-08
20-Jan-2018 13:27:22,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.711384e-08,1.088392e-07,4.513097e-08,4.282704e-08,2.825768e-08
20-Jan-2018 13:27:25,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.711384e-08,1.088392e-07,4.513097e-08,4.282704e-08,2.825768e-08
20-Jan-2018 13:27:28,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.181042e-08,1.153267e-07,4.513097e-08,4.282704e-08,3.024765e-08
20-Jan-2018 13:27:31,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.711384e-08,1.088392e-07,4.513097e-08,4.282704e-08,2.825768e-08
20-Jan-2018 13:27:34,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,8.229343e-09,9.141867e-08,4.513097e-08,3.381351e-08,2.339827e-08
20-Jan-2018 13:27:37,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.711384e-08,1.088392e-07,4.513097e-08,4.282704e-08,2.825768e-08
20-Jan-2018 13:27:40,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,9.055749e-09,9.493982e-08,4.513097e-08,3.381351e-08,2.431000e-08
20-Jan-2018 13:27:43,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,2.095524e-08,1.194323e-07,4.513097e-08,4.244351e-08,3.118138e-08
20-Jan-2018 13:27:46,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,2.293356e-08,1.071475e-07,4.513097e-08,3.570487e-08,2.836159e-08
20-Jan-2018 13:27:49,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,2.095524e-08,1.194323e-07,4.513097e-08,4.244351e-08,3.118138e-08
20-Jan-2018 13:27:52,7,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.551463e-08,1.105340e-07,4.513097e-08,3.570487e-08,2.945648e-08
20-Jan-2018 13:28:16,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,4.263360e-08,5.818531e-08,2.344753e-08,2.818336e-08,1.624252e-08
20-Jan-2018 13:28:19,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,4.263360e-08,5.818531e-08,2.344753e-08,2.818336e-08,1.624252e-08
20-Jan-2018 13:28:22,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,4.263360e-08,5.818531e-08,2.344753e-08,2.818336e-08,1.624252e-08
20-Jan-2018 13:28:26,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.205370e-08,5.745731e-08,2.344753e-08,2.818336e-08,1.598867e-08
20-Jan-2018 13:28:29,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,4.263360e-08,5.818530e-08,2.344753e-08,2.818336e-08,1.624252e-08
20-Jan-2018 13:28:32,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.492582e-08,6.106243e-08,2.344753e-08,2.734677e-08,1.725368e-08
20-Jan-2018 13:28:35,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,4.263360e-08,5.818530e-08,2.344753e-08,2.818336e-08,1.624252e-08
20-Jan-2018 13:28:38,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.412643e-08,6.005914e-08,2.344753e-08,2.734677e-08,1.689972e-08
20-Jan-2018 13:28:41,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.487244e-09,3.445377e-08,2.344753e-08,1.249388e-08,8.829882e-09
20-Jan-2018 13:28:45,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.876307e-08,5.288428e-08,2.344753e-08,2.214732e-08,1.499657e-08
20-Jan-2018 13:28:48,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.487245e-09,3.445377e-08,2.344753e-08,1.249388e-08,8.829882e-09
20-Jan-2018 13:28:51,7,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.028364e-08,5.480620e-08,2.344753e-08,2.214732e-08,1.568074e-08
20-Jan-2018 13:29:15,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,5.164165e-08,7.197519e-08,5.637080e-08,9.985422e-08,1.908231e-08
20-Jan-2018 13:29:18,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,5.164165e-08,7.197519e-08,5.637080e-08,9.985422e-08,1.908231e-08
20-Jan-2018 13:29:21,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,5.164165e-08,7.197519e-08,5.637080e-08,9.985422e-08,1.908231e-08
20-Jan-2018 13:29:25,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,5.086580e-08,7.099954e-08,5.637080e-08,9.985422e-08,1.876927e-08
20-Jan-2018 13:29:27,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,5.164165e-08,7.197519e-08,5.637080e-08,9.985422e-08,1.908231e-08
20-Jan-2018 13:29:30,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,5.369367e-08,7.455502e-08,5.637080e-08,1.033101e-07,1.992041e-08
20-Jan-2018 13:29:33,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,5.164165e-08,7.197519e-08,5.637080e-08,9.985422e-08,1.908231e-08
20-Jan-2018 13:29:36,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.252063e-08,7.308036e-08,5.637080e-08,1.033101e-07,1.943957e-08
20-Jan-2018 13:29:39,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,5.103958e-09,5.458110e-08,5.637080e-08,1.913015e-08,1.398671e-08
20-Jan-2018 13:29:42,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,6.211709e-08,1.328602e-07,5.637080e-08,6.410307e-08,4.041803e-08
20-Jan-2018 13:29:45,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,5.103959e-09,5.458110e-08,5.637080e-08,1.913015e-08,1.398671e-08
20-Jan-2018 13:29:49,7,None,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.537486e-08,1.369514e-07,5.637080e-08,6.410307e-08,4.193600e-08
20-Jan-2018 13:30:12,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,6.209034e-09,6.382861e-08,4.410429e-08,4.828577e-08,1.637218e-08
20-Jan-2018 13:30:15,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,6.209034e-09,6.382861e-08,4.410429e-08,4.828577e-08,1.637218e-08
20-Jan-2018 13:30:19,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,6.209034e-09,6.382861e-08,4.410429e-08,4.828577e-08,1.637218e-08
20-Jan-2018 13:30:21,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,6.158548e-09,6.782998e-08,4.410429e-08,4.828577e-08,1.735993e-08
20-Jan-2018 13:30:24,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,6.209034e-09,6.382861e-08,4.410429e-08,4.828577e-08,1.637218e-08
20-Jan-2018 13:30:27,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.733405e-08,4.557967e-08,4.410429e-08,4.332483e-08,1.327242e-08
20-Jan-2018 13:30:31,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,6.209034e-09,6.382861e-08,4.410429e-08,4.828577e-08,1.637218e-08
20-Jan-2018 13:30:34,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.567042e-08,4.781439e-08,4.410429e-08,4.332483e-08,1.349503e-08
20-Jan-2018 13:30:37,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.219112e-08,8.622019e-08,4.410429e-08,2.834761e-08,2.228819e-08
20-Jan-2018 13:30:40,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,4.819774e-08,1.225164e-07,4.410429e-08,5.382283e-08,3.554745e-08
20-Jan-2018 13:30:42,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.219112e-08,8.622019e-08,4.410429e-08,2.834761e-08,2.228819e-08
20-Jan-2018 13:30:45,7,None,0,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,5.156667e-08,1.267616e-07,4.410429e-08,5.382283e-08,3.708426e-08
20-Jan-2018 13:31:05,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:31:09,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:31:12,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,5.164160e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:31:14,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,5.086574e-08,7.099946e-08,5.637072e-08,9.985399e-08,1.876925e-08
20-Jan-2018 13:31:17,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:31:19,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,5.369361e-08,7.455494e-08,5.637072e-08,1.033098e-07,1.992039e-08
20-Jan-2018 13:31:23,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:31:26,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.252058e-08,7.308028e-08,5.637072e-08,1.033098e-07,1.943954e-08
20-Jan-2018 13:31:29,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,5.103952e-09,5.458105e-08,5.637072e-08,1.913013e-08,1.398670e-08
20-Jan-2018 13:31:32,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,6.211702e-08,1.328601e-07,5.637072e-08,6.410301e-08,4.041799e-08
20-Jan-2018 13:31:35,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,5.103952e-09,5.458105e-08,5.637072e-08,1.913013e-08,1.398670e-08
20-Jan-2018 13:31:38,7,None,0,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.537479e-08,1.369512e-07,5.637072e-08,6.410301e-08,4.193596e-08
20-Jan-2018 13:31:59,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:32:01,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:32:04,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:32:07,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,5.086573e-08,7.099946e-08,5.637072e-08,9.985399e-08,1.876925e-08
20-Jan-2018 13:32:11,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:32:14,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,5.369361e-08,7.455494e-08,5.637072e-08,1.033098e-07,1.992039e-08
20-Jan-2018 13:32:17,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,5.164159e-08,7.197511e-08,5.637072e-08,9.985399e-08,1.908229e-08
20-Jan-2018 13:32:20,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.252058e-08,7.308028e-08,5.637072e-08,1.033098e-07,1.943954e-08
20-Jan-2018 13:32:23,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,5.103952e-09,5.458105e-08,5.637072e-08,1.913013e-08,1.398670e-08
20-Jan-2018 13:32:26,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,6.211702e-08,1.328601e-07,5.637072e-08,6.410301e-08,4.041799e-08
20-Jan-2018 13:32:30,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,5.103952e-09,5.458105e-08,5.637072e-08,1.913013e-08,1.398670e-08
20-Jan-2018 13:32:33,7,None,0,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,6.537480e-08,1.369512e-07,5.637072e-08,6.410301e-08,4.193596e-08
20-Jan-2018 13:32:54,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,2.650947e-08,1.183446e-07,4.507494e-08,4.534398e-08,3.144967e-08
20-Jan-2018 13:32:57,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,2.650947e-08,1.183446e-07,4.507494e-08,4.534398e-08,3.144967e-08
20-Jan-2018 13:33:00,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,2.650947e-08,1.183446e-07,4.507494e-08,4.534398e-08,3.144967e-08
20-Jan-2018 13:33:03,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.216621e-08,1.256971e-07,4.507494e-08,4.534398e-08,3.386470e-08
20-Jan-2018 13:33:07,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,2.650947e-08,1.183446e-07,4.507494e-08,4.534398e-08,3.144967e-08
20-Jan-2018 13:33:10,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.086979e-08,9.606072e-08,4.507494e-08,3.552929e-08,2.467200e-08
20-Jan-2018 13:33:13,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,2.650947e-08,1.183446e-07,4.507494e-08,4.534398e-08,3.144967e-08
20-Jan-2018 13:33:16,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.334623e-08,1.001594e-07,4.507494e-08,3.552929e-08,2.583881e-08
20-Jan-2018 13:33:19,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,2.192506e-08,1.197081e-07,4.507494e-08,4.278449e-08,3.133284e-08
20-Jan-2018 13:33:22,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,2.323499e-08,1.084734e-07,4.507494e-08,3.610434e-08,2.871436e-08
20-Jan-2018 13:33:25,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,2.192506e-08,1.197081e-07,4.507494e-08,4.278449e-08,3.133284e-08
20-Jan-2018 13:33:28,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.582885e-08,1.118764e-07,4.507494e-08,3.610434e-08,2.981471e-08
20-Jan-2018 13:33:53,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,5.002064e-08,6.824474e-08,2.798626e-08,3.420278e-08,1.906855e-08
20-Jan-2018 13:33:56,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,5.002064e-08,6.824474e-08,2.798626e-08,3.420278e-08,1.906855e-08
20-Jan-2018 13:33:59,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,5.002064e-08,6.824474e-08,2.798626e-08,3.420278e-08,1.906855e-08
20-Jan-2018 13:34:02,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.930387e-08,6.734493e-08,2.798626e-08,3.420278e-08,1.875450e-08
20-Jan-2018 13:34:05,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,5.002064e-08,6.824474e-08,2.798626e-08,3.420278e-08,1.906855e-08
20-Jan-2018 13:34:08,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,5.275639e-08,7.167848e-08,2.798626e-08,3.312454e-08,2.027655e-08
20-Jan-2018 13:34:12,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,5.002064e-08,6.824474e-08,2.798626e-08,3.420278e-08,1.906855e-08
20-Jan-2018 13:34:15,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.180119e-08,7.047969e-08,2.798626e-08,3.312454e-08,1.985318e-08
20-Jan-2018 13:34:17,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,4.128323e-09,4.042388e-08,2.798626e-08,1.474150e-08,1.036147e-08
20-Jan-2018 13:34:21,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,2.144564e-08,6.126481e-08,2.798626e-08,2.510950e-08,1.732591e-08
20-Jan-2018 13:34:23,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,4.128323e-09,4.042388e-08,2.798626e-08,1.474150e-08,1.036147e-08
20-Jan-2018 13:34:27,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.312527e-08,6.338886e-08,2.798626e-08,2.510950e-08,1.808016e-08
20-Jan-2018 13:34:51,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.917535e-08,5.420783e-08,3.430075e-08,4.514912e-08,1.459679e-08
20-Jan-2018 13:34:54,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.917535e-08,5.420783e-08,3.430075e-08,4.514912e-08,1.459679e-08
20-Jan-2018 13:34:57,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.917535e-08,5.420783e-08,3.430075e-08,4.514912e-08,1.459679e-08
20-Jan-2018 13:35:00,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.851633e-08,5.337962e-08,3.430075e-08,4.514912e-08,1.432230e-08
20-Jan-2018 13:35:04,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.917535e-08,5.420783e-08,3.430075e-08,4.514912e-08,1.459679e-08
20-Jan-2018 13:35:07,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.094981e-08,5.643733e-08,3.430075e-08,4.471857e-08,1.534416e-08
20-Jan-2018 13:35:10,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.917535e-08,5.420783e-08,3.430075e-08,4.514912e-08,1.459679e-08
20-Jan-2018 13:35:13,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,3.997402e-08,5.521140e-08,3.430075e-08,4.471857e-08,1.493174e-08
20-Jan-2018 13:35:16,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.582324e-09,3.980542e-08,3.430075e-08,1.379297e-08,1.018825e-08
20-Jan-2018 13:35:19,7,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-08,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,4.468153e-08,9.467420e-08,3.430075e-08,5.243343e-08,2.888586e-08
